Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,AdoptionSpeed
2,5,292,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,3e26e6db7640dfeeba5103e22953ccd8,0,1.0,3
2,2,266,0,2,1,4,7,2,1,2,1,2,1,3,0,41336,d73b10f170720b7edc3c12fc93b1fc63,0,16.0,3
2,4,266,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,4f6123131141fbd7e4eed4f2ba9cba24,0,11.0,1
2,12,266,0,1,1,7,0,3,1,1,1,1,1,1,0,41401,2e6c2340b699d579f820932f4adf8199,0,2.0,1
1,2,307,0,2,1,2,7,3,1,1,1,2,1,1,50,41326,712c65e54720de368ac73b93b3f073a1,0,5.0,2
1,2,307,0,2,7,0,0,2,2,3,3,2,1,1,0,41326,472a03577314ed416f12bc1d85c333ab,0,1.0,4
1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,6.0,4
1,1,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41327,7f74401ff1a7ca18737bc527ccf23a45,0,3.0,2
1,12,307,0,1,1,4,5,2,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,4.0,3
2,1,285,0,2,1,0,0,1,2,1,1,2,1,1,0,41401,9469548bbd68415e5ec54dfcae03a801,0,1.0,2
2,20,266,0,3,1,6,7,2,1,2,3,2,1,5,0,41325,d118b86d6f15fc1232fb117233ee48b4,0,5.0,4
1,5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41327,0e3e22517ef59661ea06850566afcc1d,0,1.0,2
2,2,299,266,1,1,7,0,2,1,1,1,2,1,1,50,41326,d7cfc144e0649ad8e9acc77eec170cd4,0,4.0,1
1,24,189,0,2,1,2,0,4,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,2.0,1
1,6,18,192,2,2,0,0,3,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,7.0,3
1,8,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,1.0,4
1,36,195,0,3,1,6,7,1,2,1,1,2,1,3,0,41326,9c895e51a0b8d0290bc3936f3f21fede,0,2.0,3
1,8,307,117,2,1,2,0,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,5.0,4
1,2,307,0,1,1,5,0,2,2,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,6.0,2
1,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,1.0,0
1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,5.0,2
1,2,307,0,2,7,0,0,2,1,2,2,2,1,7,0,41330,60689896aa0edff3a4f05b890bdafd26,0,5.0,1
2,8,251,254,2,2,0,0,2,2,1,1,2,1,1,200,41326,3f5eaefa90b921547ce5fee57c6345f3,0,3.0,3
1,4,307,0,1,1,0,0,1,1,2,2,2,1,1,0,41336,cda9cadac8f524c705970b4ceccf2e5a,0,4.0,3
1,2,307,141,3,5,7,0,3,1,1,1,2,1,3,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,8.0,3
2,3,266,0,1,5,7,0,1,1,1,1,2,1,1,0,41401,1cc4a20139774a4277e2298c998bea9b,0,1.0,1
2,2,242,0,2,2,6,7,2,3,1,1,2,1,1,400,41326,e62135526c27156b8479420aad166317,1,11.0,2
2,2,265,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,ac1395e3104ff17bb81a08c149c27c3e,0,2.0,1
1,2,307,218,3,1,2,3,2,3,2,2,2,1,2,0,41330,2fb7d7718f9c7704ab9ae80d95f56597,0,2.0,1
1,1,307,0,2,1,2,0,1,1,2,2,2,1,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,1.0,2
2,8,266,0,1,1,6,7,2,1,1,1,2,1,1,0,41326,bddab78d3792b94011d5795cbf455a9c,0,1.0,3
1,6,307,0,2,1,4,0,2,1,3,3,3,1,1,0,41332,d56f4361d8beaed5416ab1bb412bbd25,0,4.0,2
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,2.0,1
1,5,307,0,2,2,4,0,2,1,3,3,3,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,2.0,4
1,36,218,307,2,1,6,7,1,3,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,2.0,0
1,1,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,044d21ef21e36ec2ebd8db7177ab22d0,0,4.0,1
1,12,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,2f57e5e50e7a87bf91ee3a3d9908ee1c,0,2.0,4
1,2,307,103,2,1,2,7,2,2,1,1,1,1,1,10,41326,33b1f399cd97a176468d683cc717e7ea,0,2.0,2
2,3,266,266,1,1,0,0,2,1,2,2,2,1,1,0,41332,bdd24ce145a2e17c1356b789c31b33f7,0,3.0,4
2,2,283,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,7983a496a3d7a1e8bff11b28a16c9289,0,0.0,4
1,2,213,307,2,1,7,0,1,2,2,2,2,1,3,0,41335,849d5c53eea804440adc2eebc4eecf4a,0,5.0,1
1,2,103,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,93135c99bd79564288a9554aef595282,0,1.0,2
1,7,307,0,1,1,7,0,1,1,2,2,2,1,1,50,41326,6321354311f266ac1480177e03084154,1,1.0,4
1,2,307,0,2,2,3,0,2,2,1,1,2,1,1,100,41326,fecc5232eb5fcf2b91dd800ca0f7ff29,0,4.0,4
2,4,266,0,1,3,4,7,1,1,2,1,2,1,1,0,41401,2a2866bba6f1801396f7026280c2a68f,0,7.0,4
1,24,307,307,2,2,7,0,2,2,3,3,3,1,2,0,41327,72b0c8cefb2f309c81aa9b3dfbfcd1ab,0,4.0,4
2,1,265,264,3,2,3,0,2,2,2,2,2,1,2,0,41326,efc53964e5825ede3b3df18383f65eec,0,3.0,3
1,24,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41401,0fddcc2044ae92f3f70fed837d35e1a6,0,2.0,3
2,8,266,288,2,5,7,0,1,2,2,2,2,1,2,0,41401,746e3812f14e3bf226b28e92a6b9c75c,0,2.0,2
1,27,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,c2c3549814cb014383b73de0ae11ce92,0,6.0,4
2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,89776a396eb41a322a74bb68b29824e2,0,2.0,2
2,4,266,0,1,1,2,7,1,2,1,1,2,1,2,0,41401,57c3fa5b1aa05c8aa232b99a6b067019,0,1.0,4
1,16,307,0,1,1,3,0,2,1,1,1,1,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,2.0,1
2,2,266,0,1,3,7,0,2,2,2,1,2,1,1,0,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,5.0,1
2,4,252,0,2,4,5,7,2,1,2,2,2,1,2,0,41326,a4b363fdac9e8ae25485a1852289c832,0,1.0,2
1,4,307,0,2,2,3,0,1,1,1,1,3,1,1,0,41401,1d7667f48be34a93a07b22eed98af3de,0,4.0,4
2,6,266,0,2,1,7,0,2,1,1,1,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,2.0,0
1,1,105,103,2,1,2,7,2,2,2,2,2,1,3,0,41326,527fb837a59497a22e2154e6e61c278d,0,4.0,2
1,41,218,179,2,3,0,0,1,2,2,1,3,1,1,25,41330,85bbab78cda57a714fdcd35efce3d820,0,7.0,2
1,4,103,307,1,1,2,0,2,1,1,2,2,1,1,0,41326,5788b8639ed178795510a8cbe72ccc28,0,5.0,2
1,108,205,0,2,2,7,0,1,2,3,1,3,2,1,0,41326,37c122a1f15a45ae8ea56b0872fd6419,0,2.0,3
2,120,266,0,2,6,7,0,2,1,1,1,1,1,1,50,41326,acb6d8556fbfe409c70cb8617d200e45,0,17.0,4
1,3,3,0,1,2,0,0,2,2,2,1,2,1,4,0,41326,a042471e0f43f2cf707104a1a138a7df,0,3.0,4
2,3,266,266,2,1,6,0,1,1,2,2,2,1,1,0,41326,9e9f7304cd2022597fe58071d9b35375,0,5.0,2
1,2,307,0,3,2,5,7,2,2,2,2,2,1,4,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,4,10.0,4
2,2,299,0,2,2,5,0,2,2,2,2,2,1,1,100,41326,95eab75701bfbddafb9e1e01e1ee9214,0,2.0,1
1,8,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,3.0,4
1,3,307,307,1,5,6,0,2,2,2,2,2,1,1,0,41326,25174bb92f7f92ddabe20c6c84e53bb6,0,1.0,4
2,4,265,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,12.0,1
1,1,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,7.0,3
1,2,307,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,3.0,2
1,1,307,18,1,1,2,0,2,1,2,1,2,1,2,0,41326,25d364ddacb543bb7a291911958af392,0,3.0,2
2,4,266,0,1,1,6,7,2,2,2,2,2,1,3,0,41326,b9791a7441971df762b21e48dae5be13,0,2.0,2
1,26,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,9dd0a02b6aa8152f522d8e816791e1f4,0,5.0,4
2,2,266,0,1,3,4,0,1,1,2,1,2,1,1,30,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,4.0,1
2,3,266,0,3,5,6,7,2,1,2,2,2,1,4,0,41332,c19fc47db363e9ac131d0ecbf25b9839,0,4.0,3
2,4,266,0,2,1,6,0,1,1,2,1,2,1,1,0,41401,6d3cee995b1e08f693e9c803f8307e4c,0,2.0,1
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,1.0,4
1,7,44,307,2,2,5,7,2,2,1,1,1,1,1,0,41401,f7df4784406d61e987b25edb9f657f9b,0,4.0,4
2,7,266,266,2,6,7,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,9.0,4
1,48,179,179,1,5,0,0,1,3,1,1,1,2,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,6.0,3
2,2,300,306,3,1,7,0,2,2,2,2,2,1,3,0,41326,224106451938bae3223cf927c7d0a325,0,20.0,1
2,17,282,0,2,4,6,7,3,3,1,1,2,1,1,500,41401,4e0597386fe3231eddf92a5280250308,0,3.0,0
1,6,307,0,2,1,2,3,2,1,1,1,2,1,2,0,41401,cd431467a017d5bce5f42daa746d7d08,0,1.0,4
2,3,265,0,2,1,2,7,1,2,2,1,2,1,1,1,41326,e8b7364293ae8ffed135f19bc5b5d24a,0,3.0,4
2,36,266,0,2,1,2,7,1,1,1,1,2,1,2,0,41326,3072a0dd3c4b4895fd15526091638f60,0,2.0,2
2,12,266,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,6757d0b9d5b72d8b78c20e355c7fe62c,0,5.0,4
2,24,266,0,2,2,4,7,2,1,1,1,1,1,8,0,41326,43fc2f4f537b0fee03615b335d12c8cf,0,9.0,4
2,36,265,0,2,6,7,0,2,2,1,1,1,1,1,0,41326,6588efd43dfb821d7da7a4a6969bd5f6,0,3.0,1
2,3,265,299,2,1,2,7,1,2,1,1,2,1,1,0,41401,b31b0f9de45578d40d6484f34d8a8a5d,0,10.0,1
2,2,265,0,2,1,3,7,2,1,1,1,2,1,1,80,41401,8fa9495bdbc7ee2099bb489826916825,0,5.0,3
2,3,266,0,1,4,0,0,1,1,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,1.0,1
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,3
2,2,265,0,2,1,2,5,2,2,1,2,2,1,1,20,41401,0630f0b1dffc7d21bd7a70e12cc0998b,0,3.0,4
2,1,292,294,1,1,7,0,1,1,2,2,3,1,1,0,41326,4ae03d5929455f19fb51629315ae2307,0,2.0,4
1,24,307,0,3,1,2,5,2,1,3,3,1,1,3,0,41326,4d2400be2e2e78265f5c84345b7a3415,0,11.0,2
1,3,224,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,5645f8bc8caac142fe7f4e3ab4369d45,0,5.0,1
2,28,292,0,1,2,0,0,3,2,2,2,3,3,1,0,41330,46534ddf27a18b5ee0c855d576c7a850,0,0.0,4
2,3,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41401,b785d9d3abe76a4d5ac3e285cebef578,0,2.0,3
1,48,307,0,2,2,5,0,2,1,2,2,1,1,1,0,41326,73fd4904e295f771982c06154417bf81,0,5.0,4
1,24,307,0,2,5,7,0,2,2,1,1,1,1,1,1,41326,9434dff254221e2f2a22c5934eb6f01f,0,5.0,4
2,1,266,0,2,6,0,0,1,1,2,2,2,1,1,0,41326,7e15bcc319475882a4b0192dfd757e2e,0,6.0,1
1,1,307,0,3,2,7,0,2,1,2,2,2,1,3,0,41326,a4c28e7865c15a78f15553a300d45f68,0,5.0,1
1,4,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,1f139bc7f77c28b5f2c41a9fc9ab9189,0,4.0,3
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,2
2,3,266,0,2,4,6,7,1,1,2,2,2,1,3,0,41327,4956993a19b4cc7a6f9d3d68b4207910,0,3.0,2
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,1,41336,4c0b696e99000daa96cd0c8d3df30dc4,0,3.0,1
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,10,41326,936c265b46eb80fe5f206d2347ca12f2,0,3.0,4
1,24,307,173,1,2,0,0,2,1,1,1,1,1,1,0,41326,c7b8290120799422772ee8ec043e0b97,0,8.0,4
1,2,307,307,1,1,2,0,2,1,1,1,2,1,1,0,41401,358bf042405fb161d679f5b21edaa849,0,3.0,1
1,2,307,0,2,2,0,0,1,1,3,3,2,1,1,0,41326,044d21ef21e36ec2ebd8db7177ab22d0,0,2.0,0
1,96,69,0,2,2,5,0,1,2,1,1,1,1,1,0,41326,920d8cc91447e6c6b7c817b399b760ce,0,11.0,0
1,3,18,307,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,4.0,3
1,4,218,307,2,1,2,7,2,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,8.0,3
1,36,60,0,2,1,3,7,1,2,1,1,1,1,1,400,41327,4a9cb6e373c823566969e4a7cadd7708,0,9.0,2
1,8,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41401,ee73f4db458d7cf738167e36470bd18c,0,2.0,2
1,20,103,0,1,2,0,0,3,3,1,3,1,1,1,0,41326,3800a796aece0d2e17190070ba9d00cd,0,0.0,4
1,18,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,6.0,3
1,3,141,307,1,1,0,0,3,1,3,3,2,1,1,0,41401,c4b8b921e00ba5dc19e793b81987f40f,1,5.0,0
1,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,1.0,0
2,12,265,0,2,1,6,7,2,2,1,1,1,1,1,0,41326,c97c9fdf4f9e4c3c2839ca6279a22742,0,1.0,3
2,2,266,0,2,1,7,0,1,2,2,2,2,1,1,0,41401,bebdf0600d5028c1395ae625c9d5a47c,0,1.0,3
2,3,266,0,2,2,3,0,1,1,1,1,2,1,3,0,41326,edf4602679789164cb2a4d1cb7d2e98b,0,3.0,4
1,4,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,ade9175321e7b4653813b76e4b280cf5,0,2.0,2
1,1,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,89c6f93e7aa2c394634306ac9efe4072,0,1.0,3
1,3,307,0,1,1,2,7,2,2,2,1,2,1,2,0,41325,5b713a4d7902d3e516f80a0761afc403,0,3.0,2
2,4,292,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,2.0,0
2,5,265,0,1,4,7,0,2,2,1,1,2,1,1,100,41326,ca780cca6ad489f76a49110c5c93f615,0,4.0,1
1,21,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41401,6520b2b92c89a153ff3db6dbcf7dfd20,0,2.0,4
1,8,307,0,1,1,2,7,2,2,1,3,2,1,1,0,41326,1291e41a35f62b577c4444930d0f635f,0,0.0,3
2,2,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41401,e5a05c5a799f1ccc3bbb6bc025432ac6,0,1.0,1
1,2,307,307,1,2,5,7,2,1,1,1,3,1,2,1,41326,5c2d2a0c54c56087b2861d96db55f906,0,2.0,2
2,12,253,0,1,1,7,0,2,1,1,1,1,2,1,0,41326,58b3977a82202faa9c4b673a691d16eb,0,3.0,4
1,12,307,307,1,1,2,7,2,2,2,2,2,1,1,0,41367,1dd22bacb8119d815c8307193bd8d32c,0,7.0,4
1,12,218,0,2,5,0,0,1,3,1,1,1,1,1,300,41326,88a21c30883ab70a93e09035e0a9a754,0,1.0,3
1,4,141,0,2,1,7,0,2,1,2,1,2,1,4,0,41326,a0c509ba0ec35ef6b77d8528673db473,0,2.0,4
2,4,266,0,2,2,0,0,2,1,2,1,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,1.0,3
1,36,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,3.0,4
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,200,41326,4d2400be2e2e78265f5c84345b7a3415,0,4.0,3
2,4,247,266,2,1,2,0,1,2,2,2,2,1,3,0,41330,b4feb7f431159fb8fab03029a21bc1d8,0,3.0,3
1,1,218,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,2.0,2
1,1,307,0,2,2,0,0,1,1,2,2,3,1,3,0,41336,7e9c0990a2a0e5a050d231a6fd1f9c3e,0,2.0,3
1,6,205,167,1,2,7,0,2,2,1,2,2,1,1,0,41401,192872868951d0b9a84e6ae55b87e2d6,0,9.0,3
2,4,265,266,1,4,7,0,1,2,2,1,2,1,2,0,41401,48cef7ed0a54e11196c6afd87963d285,0,4.0,3
2,1,70,5,2,2,0,0,1,1,2,1,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,3.0,0
2,1,273,0,3,1,3,7,1,1,2,1,2,1,5,0,41401,11ccea644d2e2daf21035c46d6fe53be,0,1.0,1
1,3,307,307,1,3,0,0,2,1,1,1,1,1,1,0,41326,f2c18ef79878ba665e83d2c7ecfc2a68,0,3.0,2
1,4,206,103,1,1,7,0,3,2,1,1,2,1,1,600,41326,68443734135183cb21feefbd7b21427f,0,3.0,1
1,36,307,0,2,5,7,0,2,2,3,3,1,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,1.0,2
1,36,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41327,c0ee7be9c5152cd83857ced53e6be9db,0,1.0,4
2,3,265,264,3,1,2,7,3,2,1,1,2,1,6,0,41327,95d916190a5dcb1efc91cd93e8de4c28,0,2.0,4
1,36,307,0,1,5,6,0,1,2,3,3,3,2,1,0,41326,20de135383b673bc470c88689dd91f7d,0,3.0,2
2,3,264,266,3,1,4,6,2,2,2,1,2,1,4,0,41401,aab6a7b87edc56e6db4d992afb7fce10,0,7.0,2
2,12,266,0,2,1,7,0,2,1,2,2,2,2,2,0,41326,4e8f4e488fb030e5d75d26b3e5b65c3b,0,5.0,4
2,1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,41326,e99d9e3f0db7bbb48da98e879d57c19e,0,2.0,1
1,1,307,0,1,4,5,7,2,1,2,1,2,1,1,0,41326,5757efa677be70fca2ad863ddb7266c3,0,2.0,2
1,36,307,0,2,1,7,0,3,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,2.0,4
1,24,307,206,2,1,2,7,2,2,3,3,3,1,1,0,41401,8180c2842bebaf1a31ef305f6de35cf0,0,5.0,2
2,2,266,0,1,2,3,5,1,1,2,2,2,1,1,0,41326,dad0095753624a0ff1acd9035fc4de5e,0,8.0,1
1,2,307,307,1,5,0,0,2,1,1,1,2,1,1,100,41326,4d2400be2e2e78265f5c84345b7a3415,1,4.0,4
1,0,307,0,2,1,2,0,1,1,2,2,2,1,1,0,41326,c026791c9311fce177a6fc2e10d9eea6,0,4.0,1
2,2,266,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,2.0,1
2,4,285,265,1,7,0,0,3,3,2,1,2,1,1,150,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,4.0,1
1,1,307,0,3,1,2,7,1,1,2,2,2,2,6,0,41401,6e4048efeb5e7b14af534c2621f703e1,0,2.0,1
1,36,213,307,2,1,2,4,2,2,3,3,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,4.0,4
2,1,265,0,3,6,7,0,1,2,2,3,3,1,5,0,41401,be7e50eef922823be048004b065bc5b0,0,1.0,4
2,2,265,0,2,1,4,7,1,2,2,1,2,1,1,0,41326,cdf2cd8d67e53bf6e5088dcb2de317d6,0,3.0,1
2,0,266,0,2,1,6,0,1,1,3,3,3,1,1,0,41326,0a14468924e374707a58a0f7b3431039,0,5.0,1
1,3,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,2
2,1,266,0,2,1,2,7,1,1,2,2,2,1,3,0,41326,c6da3a2d34d8cf15c9ff7e7371432d0b,0,4.0,1
1,3,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,3
2,1,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,58480ae51a11f93b653012776b4b8a3c,0,1.0,3
2,1,266,0,3,1,6,7,2,1,2,2,2,1,4,0,41335,e0cb9d8917cfcb19f18a9496ee2e2243,0,4.0,1
2,2,299,300,3,2,7,0,2,1,2,2,2,1,5,0,41401,92177d35c3fc64742ef807c09117daf0,0,5.0,2
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,3
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,344fd677a06b8ac6b0225f3afad57ade,0,4.0,1
1,12,218,307,1,6,7,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,10.0,4
2,3,265,0,2,3,5,7,2,2,2,2,2,1,1,50,41401,98dbf5523142a9c116f51bc7e1cc65a5,0,0.0,3
2,24,266,0,2,2,4,7,2,1,2,2,1,1,1,0,41326,c5dd3fa6810843a5806906d1991af7f4,0,1.0,4
1,18,69,0,2,2,3,0,2,3,3,3,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,1.0,2
1,4,307,0,2,1,2,7,3,2,2,2,2,1,2,0,41401,60c6319526c0f02f811116cb832b8e58,0,6.0,4
1,2,307,0,1,1,0,0,2,1,1,1,3,1,1,0,41401,98fe491ba5bde792bf55ed3814fcec24,0,2.0,4
2,20,264,264,2,5,6,0,3,3,2,1,2,1,1,0,41332,5e673852223d3ca41989ad40225057c0,0,3.0,2
1,1,307,307,1,5,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,2
1,2,307,307,2,1,5,7,1,1,1,1,1,1,2,0,41401,5177b309a065b8cd3764c707d333f6ca,0,5.0,3
1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,6177ae3a4951ab8c0fb21cb9cc739e80,0,1.0,3
1,13,307,0,1,1,4,7,2,1,2,2,2,1,1,0,41401,7bf5d51f3cb9bea959507f35ba09f0a6,0,4.0,4
1,1,307,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,1c391ec0604e972b0c561c53b665093d,0,8.0,1
2,6,266,0,2,1,4,0,2,1,2,2,2,1,1,0,41326,7522a956159af6466d785ac75e4f9f56,0,2.0,4
2,19,266,266,1,4,0,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,5.0,4
2,3,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,6905e4fbe5658eef5f560b814898a5ee,0,8.0,2
2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41330,2b669278d9858e9537d59e0ab91ff8d1,0,5.0,4
1,8,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,737a5c5c893696c61d233e6d72ef040e,0,2.0,2
2,2,266,0,2,1,2,7,2,1,2,1,1,1,1,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,0,5.0,2
1,5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,5.0,2
1,2,307,0,2,1,2,5,2,1,2,1,2,1,1,0,41401,5fe46eab29b7b6d7c38b925db701e657,0,3.0,3
1,18,75,307,2,2,0,0,1,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,3
1,65,147,0,2,7,0,0,1,2,1,1,3,1,1,0,41401,bae416e12d64d969db03e0fde542d72a,0,1.0,1
2,2,266,0,1,1,3,7,3,1,2,2,2,1,3,0,41401,fa3c36dde6fc0d0f0fee09f2d31e80fe,0,5.0,4
2,1,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,3.0,1
2,10,306,254,3,1,3,7,2,1,1,1,1,1,2,100,41330,c4bc4a9f514938c2dbe222bbda4a5996,0,5.0,3
1,3,307,307,2,1,2,7,2,1,2,1,2,1,2,0,41326,9cbd2b6d46f67fa80c58f55dda244642,0,2.0,4
2,4,265,0,1,1,2,7,2,2,3,3,3,1,2,0,41326,30bdc3db1ca4ddeccfedae6ff4032faa,0,3.0,4
1,60,307,0,2,5,0,0,2,1,1,1,1,2,1,0,41326,992218917aa5267628dbf436dadc1139,0,1.0,4
2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,84e025922a0f61f8e470eeafd81e04e8,0,4.0,1
2,1,285,265,3,1,6,7,2,1,2,2,2,1,5,0,41401,bc1f3c7db564d97f6c8822f24e97c435,0,6.0,2
2,36,292,0,2,1,7,0,2,1,2,1,2,1,1,0,41327,4bb1ebb92158078ad54a6bb23c10dffc,0,1.0,2
2,5,299,0,1,1,6,0,2,1,2,1,1,1,1,30,41326,a70b02201c3b688f664fec4507aabe8c,0,5.0,2
2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,313b26f708541082eb54f6452fe4d905,0,1.0,4
1,60,189,0,2,1,2,0,3,1,1,1,1,1,1,500,41326,2f2bf240810f3942d88ce09a6354143c,1,4.0,3
1,1,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,1.0,2
1,12,218,307,1,2,7,0,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,1.0,4
